62,bk,1306359,0.306359%,0.508193%
63,blk,1690417,0.690417%,23.549211%
64,bll,2597660,1.597660%,10.952424%
65,bmc,1547061,0.547061%,0.397840%
66,bms,2355821,1.355821%,1.890719%
67,bmy,1489776,0.489776%,0.756475%
68,brcm,654094,-0.345906%,1.624125%
69,brkb,1481279,0.481279%,2.786658%
70,bsx,255454,-0.744546%,-0.019360%
71,btu,532007,-0.467993%,1.341189%
72,bwa,3977398,2.977398%,7.436345%
73,bxp,1385954,0.385954%,5.960126%
74,c,315273,-0.684727%,-0.725044%
75,ca,2170936,1.170936%,-0.333015%
76,cag,2051984,1.051984%,0.945329%
77,cah,1945671,0.945671%,1.462379%
78,cam,1068994,0.068994%,2.771741%
79,cat,1035268,0.035268%,4.096120%
80,cb,3215890,2.215890%,2.201450%
81,cbg,246431,-0.753569%,2.678425%
82,cbs,978380,-0.021620%,3.548942%
83,cce,1894931,0.894931%,0.883779%
84,cci,430331,-0.569669%,4.333946%
85,ccl,2398324,1.398324%,0.790458%
86,celg,4608372,3.608372%,196.309050%
87,cern,6181765,5.181765%,17.113961%
88,cf,1241071,0.241071%,11.047305%
89,cfn,1121860,0.121860%,0.879035%
90,chk,669750,-0.330250%,2.737831%
91,chrw,5942427,4.942427%,11.612722%
92,ci,925990,-0.074010%,3.601712%
93,cinf,2480919,1.480919%,0.944123%
94,cl,3323549,2.323549%,3.398651%
95,clf,408401,-0.591599%,4.612425%
96,clx,3949048,2.949048%,2.196987%
97,cma,992749,-0.007251%,0.138723%
98,cmcsa,1263633,0.263633%,3.674524%
99,cme,1355061,0.355061%,10.296851%
100,cmg,741767,-0.258233%,8.010758%
101,cmi,863564,-0.136436%,10.637842%
102,cms,501457,-0.498543%,0.038568%
103,cnp,1575536,0.575536%,1.423305%
104,cnx,1033838,0.033838%,4.837364%
105,cof,4223858,3.223858%,3.210777%
106,cog,2915516,1.915516%,24.817957%
107,coh,3263042,2.263042%,21.707545%
108,col,1265090,0.265090%,2.854321%
109,cop,1732497,0.732497%,4.847079%
110,cost,3129301,2.129301%,5.155665%
111,cov,997873,-0.002127%,0.758746%
112,cpb,1501137,0.501137%,0.298329%
113,crm,1856263,0.856263%,11.043944%
114,csc,1451855,0.451855%,0.336858%
115,csco,510111,-0.489889%,1.906898%
116,csx,1250680,0.250680%,2.901774%
117,ctas,3743228,2.743228%,1.227736%
118,ctl,1567841,0.567841%,1.458479%
119,ctsh,8186822,7.186822%,174.336348%
120,ctxs,939079,-0.060921%,4.752647%
121,cvc,449207,-0.550793%,1.909029%
122,cvh,1050322,0.050322%,6.384216%
123,cvs,1366639,0.366639%,3.180928%
124,cvx,3138514,2.138514%,4.285109%
125,d,1692164,0.692164%,4.638204%
126,dd,1419925,0.419925%,0.641140%
127,de,1893834,0.893834%,2.846690%
128,dell,1456477,0.456477%,0.329779%
129,df,2302098,1.302098%,0.901155%
130,dfs,1291740,0.291740%,0.885501%
131,dg,1363178,0.363178%,1.465260%
132,dgx,4245171,3.245171%,14.330603%
133,dhi,2644957,1.644957%,3.867367%
134,dhr,2444684,1.444684%,7.703818%
135,dis,785115,-0.214885%,1.316765%
136,disca,1280241,0.280241%,5.183648%
137,dlph,1116330,0.116330%,1.632189%
138,dltr,3251023,2.251023%,7.625443%
139,dnb,2515628,1.515628%,8.973444%
140,dnr,1102433,0.102433%,2.706036%
141,do,1273124,0.273124%,1.585639%
142,dov,1902869,0.902869%,2.219346%
143,dow,1265154,0.265154%,0.993049%
144,dps,1233734,0.233734%,0.934918%
145,dri,4216018,3.216018%,6.599501%
146,dte,1573714,0.573714%,3.415042%
147,dtv,2282905,1.282905%,3.042058%
148,duk,1350561,0.350561%,2.073786%
149,dva,1094134,0.094134%,5.232682%
150,dvn,1974854,0.974854%,2.198581%
151,ea,2681319,1.681319%,1.810281%
152,ebay,2049653,1.049653%,22.908742%
153,ecl,3440026,2.440026%,7.132249%
154,ed,1953227,0.953227%,2.272402%
155,efx,1994960,0.994960%,2.530095%
156,eix,1179366,0.179366%,1.739571%
157,el,2951147,1.951147%,5.005958%
158,emc,285551,-0.714449%,3.018967%
159,emn,1473786,0.473786%,3.591389%
160,emr,1630040,0.630040%,2.284717%
161,eog,1929110,0.929110%,15.363593%
162,eqr,1624656,0.624656%,3.736540%
163,eqt,1711354,0.711354%,12.758906%
164,esrx,7292162,6.292162%,33.701264%
165,esv,1577046,0.577046%,1.048165%
166,etfc,173897,-0.826103%,-0.743089%
167,etn,1368934,0.368934%,4.072518%
168,etr,1952953,0.952953%,3.050188%
169,ew,2976537,1.976537%,9.376756%
170,exc,1198597,0.198597%,3.471434%
171,expd,6411119,5.411119%,8.397672%
172,expe,507453,-0.492547%,1.144057%
173,f,511581,-0.488419%,0.415252%
174,fast,6014122,5.014122%,10.557805%
175,fcx,1442731,0.442731%,4.951840%
176,fdo,3318556,2.318556%,5.062437%
177,fdx,2050321,1.050321%,2.740108%
178,fe,1565479,0.565479%,1.784777%
179,ffiv,589295,-0.410705%,16.516125%
180,fhn,563965,-0.436035%,-0.347137%
181,fis,864461,-0.135539%,2.233103%
182,fisv,4410760,3.410760%,5.963727%
183,fitb,589827,-0.410173%,-0.236030%
184,flir,2339531,1.339531%,12.477090%
185,flr,1316027,0.316027%,4.204720%
186,fls,779595,-0.220405%,5.964884%
187,fmc,1837628,0.837628%,6.961357%
188,fosl,3535971,2.535971%,23.372811%
189,frx,2342956,1.342956%,6.098958%
190,fslr,266896,-0.733104%,0.672611%
191,fti,2986104,1.986104%,9.489908%
192,ftr,998024,-0.001976%,0.333201%
193,gas,2850997,1.850997%,3.669375%
194,gci,150511,-0.849489%,-0.381316%
195,gd,1019474,0.019474%,4.438903%
196,ge,770416,-0.229584%,0.524025%
197,gild,11256880,10.256880%,48.594381%
198,gis,2346167,1.346167%,3.540003%
199,glw,63830,-0.936170%,0.380044%
200,gme,2621962,1.621962%,4.379611%
201,gnw,58390,-0.941610%,-0.272444%
202,goog,1704274,0.704274%,7.893308%
203,gpc,1727456,0.727456%,3.237078%
204,gps,2991889,1.991889%,2.377613%
205,grmn,697362,-0.302638%,5.421944%
206,gs,1643936,0.643936%,1.426050%
207,gt,234659,-0.765341%,-0.643562%
208,gww,3746008,2.746008%,5.864509%
209,hal,748160,-0.251840%,1.198150%
210,har,1235765,0.235765%,5.743057%
211,has,1276021,0.276021%,1.962005%
212,hban,795183,-0.204817%,-0.459016%
213,hcbk,1358068,0.358068%,7.231538%
214,hcn,2536436,1.536436%,6.411940%
215,hcp,2425175,1.425175%,5.636724%
216,hd,2596303,1.596303%,4.186745%
217,hes,1502733,0.502733%,3.838126%
218,hig,339596,-0.660404%,-0.069028%
219,hnz,1602837,0.602837%,1.708888%
220,hog,2877387,1.877387%,4.252957%
221,hon,2083593,1.083593%,2.042807%
222,hot,589159,-0.410841%,1.170244%
223,hp,1801782,0.801782%,5.150578%
224,hpq,411706,-0.588294%,0.311881%
225,hrb,2938628,1.938628%,3.290407%
226,hrl,2088931,1.088931%,6.044136%
227,hrs,3729348,2.729348%,2.873395%
228,hsp,1104361,0.104361%,0.444519%
229,hst,681988,-0.318012%,0.775800%
230,hsy,1972854,0.972854%,3.440314%
231,hum,1348439,0.348439%,3.577065%
232,ibm,2384738,1.384738%,3.317867%
233,ice,2319923,1.319923%,3.738846%
234,iff,1010561,0.010561%,1.394096%
235,igt,1113450,0.113450%,2.603793%
236,intc,919866,-0.080134%,0.656285%
237,intu,6924794,5.924794%,8.561393%
238,ip,1575102,0.575102%,0.656882%
239,ipg,522011,-0.477989%,-0.272780%
240,ir,910886,-0.089114%,2.798297%
241,irm,3501772,2.501772%,3.886424%
242,isrg,2038065,1.038065%,20.732135%
243,itw,2036658,1.036658%,2.294701%
244,ivz,1501367,0.501367%,1.611796%
245,jbl,1781323,0.781323%,1.766976%
246,jci,1666373,0.666373%,5.987359%
247,jcp,288982,-0.711018%,-0.683100%
248,jdsu,33877,-0.966123%,-0.628979%
249,jec,2105359,1.105359%,8.586936%
250,jnj,1875952,0.875952%,3.039082%
251,jnpr,125644,-0.874356%,0.195375%
252,joy,640257,-0.359743%,7.018432%
253,jpm,3688324,2.688324%,1.372936%
254,jwn,1528621,0.528621%,4.136218%
255,k,1777721,0.777721%,1.081303%
256,key,936552,-0.063448%,-0.396446%
257,kim,1920130,0.920130%,3.271721%
258,klac,1452603,0.452603%,2.551308%
259,kmb,2158886,1.158886%,2.219619%
260,kmi,1331286,0.331286%,0.288590%
261,kmx,858676,-0.141324%,9.898583%
262,ko,1389412,0.389412%,0.703075%
263,kr,1643978,0.643978%,1.373148%
264,krft,1000000,0.000000%,0.302330%
265,kss,5107500,4.107500%,2.156585%
266,l,873354,-0.126646%,2.029182%
267,leg,3198448,2.198448%,1.491230%
268,len,1508095,0.508095%,2.873302%
269,lh,2281667,1.281667%,21.325081%
270,life,2537655,1.537655%,8.923665%
271,lll,1828573,0.828573%,7.773653%
272,lltc,2204428,1.204428%,2.580349%
273,lly,2317372,1.317372%,0.251075%
274,lm,736184,-0.263816%,1.154050%
275,lmt,1262751,0.262751%,2.562047%
276,lnc,496737,-0.503263%,0.614869%
277,lo,2149345,1.149345%,6.835598%
278,low,6833867,5.833867%,7.827756%
279,lrcx,706431,-0.293569%,3.847019%
280,lsi,302526,-0.697474%,-0.231152%
281,ltd,2318453,1.318453%,9.743443%
282,luk,1213924,0.213924%,3.576048%
283,luv,1359309,0.359309%,0.920168%
284,lyb,1221276,0.221276%,2.306249%
285,m,866312,-0.133688%,1.620078%
286,ma,1072376,0.072376%,15.162600%
287,mar,1075456,0.075456%,1.966028%
288,mas,742118,-0.257882%,0.197738%
289,mat,1095189,0.095189%,0.736208%
290,mcd,2030089,1.030089%,4.581881%
291,mchp,6406885,5.406885%,5.364055%
292,mck,955432,-0.044568%,1.588923%
293,mco,1563796,0.563796%,6.983043%
294,mdlz,1727343,0.727343%,1.178904%
295,mdt,2176000,1.176000%,1.511532%
296,met,1188126,0.188126%,3.170527%
297,mhfi,3293324,2.293324%,3.857433%
298,mjn,1279418,0.279418%,2.225589%
299,mkc,2449949,1.449949%,6.275635%
300,mmc,3147097,2.147097%,1.561397%
301,mmm,2401804,1.401804%,3.177792%
302,mnst,3274272,2.274272%,561.884066%
303,mo,1032866,0.032866%,6.570924%
304,molx,1484356,0.484356%,0.500250%
305,mon,1106480,0.106480%,10.608243%
306,mos,724551,-0.275449%,2.014943%
307,mpc,1425804,0.425804%,0.858564%
308,mrk,1084928,0.084928%,0.647614%
309,mro,1732883,0.732883%,4.213168%
310,ms,937259,-0.062741%,0.392608%
311,msft,2024967,1.024967%,1.696944%
312,msi,327422,-0.672578%,-0.043572%
313,mtb,2039432,1.039432%,2.637621%
314,mu,336621,-0.663379%,0.076615%
315,mur,2639019,1.639019%,6.267129%
316,mwv,1898846,0.898846%,1.243652%
317,myl,2324720,1.324720%,3.292129%
318,nbl,3060062,2.060062%,6.997663%
319,nbr,626071,-0.373929%,-0.008170%
320,ndaq,1110401,0.110401%,2.446382%
321,ne,1433295,0.433295%,1.870917%
322,nee,1628278,0.628278%,4.123762%
323,nem,2786365,1.786365%,0.184245%
324,nflx,1028628,0.028628%,30.144859%
325,nfx,2113216,1.113216%,1.101139%
326,ni,594699,-0.405301%,1.619018%
327,nke,3568142,2.568142%,7.278215%
328,noc,1149302,0.149302%,1.624463%
329,nov,895223,-0.104777%,3.437156%
330,nrg,1037717,0.037717%,1.444232%
331,nsc,2682298,1.682298%,2.413617%
332,ntap,515884,-0.484116%,8.751664%
333,ntrs,1469098,0.469098%,1.162571%
334,nu,2780492,1.780492%,4.777361%
335,nue,2572430,1.572430%,5.104327%
336,nvda,810701,-0.189299%,7.418686%
337,nwl,784535,-0.215465%,-0.017128%
338,nwsa,1000000,0.000000%,0.024632%
339,nyx,628537,-0.371463%,-0.198220%
340,oi,200226,-0.799774%,-0.178690%
341,oke,1841243,0.841243%,8.291144%
342,omc,2082059,1.082059%,2.699869%
343,orcl,3133631,2.133631%,8.175804%
344,orly,5621289,4.621289%,17.871084%
345,oxy,2436707,1.436707%,8.237850%
346,payx,2428095,1.428095%,2.900684%
347,pbct,1561304,0.561304%,2.567447%
348,pbi,817032,-0.182968%,-0.227625%
349,pcar,2090818,1.090818%,8.192096%
350,pcg,664723,-0.335277%,1.327141%
351,pcl,2491732,1.491732%,2.817590%
352,pcln,88059,-0.911941%,0.994181%
353,pcp,976843,-0.023157%,14.062141%
354,pcs,539115,-0.460885%,-0.524380%
355,pdco,2327545,1.327545%,4.800548%
356,peg,2137501,1.137501%,3.380542%
357,pep,2156528,1.156528%,2.195745%
358,petm,3952997,2.952997%,9.840692%
359,pfe,1433584,0.433584%,0.844271%
360,pfg,783371,-0.216629%,1.575535%
361,pg,1684957,0.684957%,1.961707%
362,pgr,2263849,1.263849%,2.407513%
363,ph,2395232,1.395232%,3.338787%
364,phm,2035705,1.035705%,2.200194%
365,pki,432602,-0.567398%,3.490631%
366,pld,1255508,0.255508%,2.197574%
367,pll,4936164,3.936164%,3.727782%
368,pm,1327122,0.327122%,1.119902%
369,pnc,1939722,0.939722%,1.191910%
370,pnr,2503466,1.503466%,3.819410%
371,pnw,2004694,1.004694%,1.814174%
372,pom,1608860,0.608860%,0.877806%
373,ppg,1818882,0.818882%,3.520707%
374,ppl,1582306,0.582306%,3.951317%
375,prgo,2700339,1.700339%,9.304001%
376,pru,1105145,0.105145%,2.445948%
377,psa,2067955,1.067955%,9.187288%
378,psx,1006790,0.006790%,0.781273%
379,pvh,1924520,0.924520%,9.191238%
380,pwr,681988,-0.318012%,2.759869%
381,px,3377085,2.377085%,6.005305%
382,pxd,1041642,0.041642%,5.189382%
383,qcom,1637552,0.637552%,23.607375%
384,qep,1190627,0.190627%,-0.025788%
385,r,1410983,0.410983%,1.592335%
386,rai,1224262,0.224262%,15.248807%
387,rdc,1404953,0.404953%,0.250093%
388,rf,845500,-0.154500%,-0.506459%
389,rhi,1453619,0.453619%,1.280865%
390,rht,175466,-0.824534%,1.278154%
391,rl,2082585,1.082585%,6.933409%
392,rok,1448028,0.448028%,7.994667%
393,rop,1998303,0.998303%,8.942380%
394,rost,2632063,1.632063%,15.713249%
395,rrc,539800,-0.460200%,6.686920%
396,rsg,5153022,4.153022%,1.585862%
397,rtn,779607,-0.220393%,1.258608%
398,s,225237,-0.774763%,-0.635475%
399,sai,1281936,0.281936%,0.066603%
400,sbux,1195766,0.195766%,14.987795%
401,scg,2531726,1.531726%,2.547884%
402,schw,1309746,0.309746%,1.995281%
403,se,1228643,0.228643%,0.643807%
404,see,812673,-0.187327%,0.153681%
405,shw,3131024,2.131024%,7.456343%
406,sial,4677112,3.677112%,4.026238%
407,sjm,3158427,2.158427%,6.948297%
408,slb,1354740,0.354740%,1.728358%
409,slm,1237011,0.237011%,1.276592%
410,sna,2003986,1.003986%,2.425429%
411,sndk,1549474,0.549474%,10.377989%
412,sni,1315937,0.315937%,0.830715%
413,so,2274069,1.274069%,4.801163%
414,spg,1702285,0.702285%,9.517472%
415,spls,1383034,0.383034%,1.380404%
416,srcl,5299611,4.299611%,30.713340%
417,sre,2154908,1.154908%,4.370674%
418,sti,823687,-0.176313%,-0.286039%
419,stj,3928426,2.928426%,6.439576%
420,stt,1562826,0.562826%,1.828136%
421,stx,588331,-0.411669%,3.445218%
422,stz,4972768,3.972768%,6.831814%
423,swk,1399135,0.399135%,1.776883%
424,swn,5261982,4.261982%,23.943704%
425,swy,701523,-0.298477%,-0.068866%
426,syk,2500208,1.500208%,7.299115%
427,symc,3499053,2.499053%,8.751166%
428,syy,3088902,2.088902%,3.371387%
429,t,1797152,0.797152%,0.860584%
430,tap,2722760,1.722760%,3.200893%
431,tdc,1476755,0.476755%,1.556477%
432,te,1077273,0.077273%,0.471642%
433,teg,1448609,0.448609%,3.374535%
434,tel,937211,-0.062789%,0.481333%
435,ter,402625,-0.597375%,0.023057%
436,tgt,3160192,2.160192%,3.945981%
437,thc,340486,-0.659514%,-0.526949%
438,tif,2140844,1.140844%,9.705334%
439,tjx,3259391,2.259391%,13.227667%
440,tmk,1270822,0.270822%,2.464230%
441,tmo,1173589,0.173589%,1.484834%
442,trip,1115321,0.115321%,1.693637%
443,trow,3612605,2.612605%,5.313452%
444,trv,3828747,2.828747%,2.043767%
445,tsn,885659,-0.114341%,0.814102%
446,tso,552877,-0.447123%,6.396469%
447,tss,1031411,0.031411%,1.174890%
448,twc,928009,-0.071991%,1.555072%
449,twx,1324305,0.324305%,5.534042%
450,txn,729575,-0.270425%,3.058754%
451,txt,415266,-0.584734%,0.172873%
452,tyc,967261,-0.032739%,1.511257%
453,unh,2786558,1.786558%,11.370655%
454,unm,918168,-0.081832%,-0.255001%
455,unp,1928722,0.928722%,5.694524%
456,ups,1891492,0.891492%,0.820495%
457,urbn,829936433,828.936433%,17.408240%
458,usb,2913048,1.913048%,1.081775%
459,utx,1910384,0.910384%,6.631290%
460,v,955285,-0.044715%,2.128394%
461,var,4212153,3.212153%,23.932046%
462,vfc,1911439,0.911439%,5.472407%
463,viab,747127,-0.252873%,1.073489%
464,vlo,1716551,0.716551%,5.269694%
465,vmc,2969815,1.969815%,0.940554%
466,vno,1482262,0.482262%,2.909703%
467,vrsn,538582,-0.461418%,12.472655%
468,vtr,941883,-0.058117%,10.363161%
469,vz,2156269,1.156269%,1.316092%
470,wag,2054388,1.054388%,2.693929%
471,wat,1937057,0.937057%,9.944277%
472,wdc,1762657,0.762657%,3.177901%
473,wec,2424416,1.424416%,4.159713%
474,wfc,2874199,1.874199%,2.374900%
475,wfm,2511516,1.511516%,8.895883%
476,whr,1232539,0.232539%,2.569302%
477,win,1165407,0.165407%,4.074652%
478,wlp,2446795,1.446795%,3.506302%
479,wm,1961710,0.961710%,0.532304%
480,wmb,184265,-0.815735%,1.267208%
481,wmt,4096383,3.096383%,3.839126%
482,wpo,1493424,0.493424%,0.515925%
483,wpx,1278052,0.278052%,0.040851%
484,wu,1180520,0.180520%,0.150978%
485,wy,1573027,0.573027%,1.389505%
486,wyn,432817,-0.567183%,1.023728%
487,wynn,949571,-0.050429%,16.067053%
488,x,573336,-0.426664%,-0.207836%
489,xel,849770,-0.150230%,1.178581%
490,xl,283080,-0.716920%,-0.247401%
491,xlnx,1108522,0.108522%,5.207684%
492,xom,2792176,1.792176%,3.245005%
493,xray,2276937,1.276937%,3.584808%
494,xrx,209397,-0.790603%,-0.671620%
495,xyl,1044940,0.044940%,0.002834%
496,yhoo,280028,-0.719972%,5.382067%
497,yum,2089532,1.089532%,10.998145%
498,zion,1218908,0.218908%,-0.177633%
499,zmh,1017812,0.017812%,1.941998%
