0,284330
1,425128
2,2075598
3,1024102
4,1761198
5,1684846
6,2835485
7,1879658
8,1383520
9,1255688
10,1658880
11,966723
12,1932751
13,892907
14,954625
15,1427629
16,1175054
17,158123
18,1981896
19,1595657
20,3254366
21,30294
22,1120812
23,771198
24,77298
25,908859
26,4036364
27,2204833
28,1030279
29,71084
30,2214116
31,824062
32,724811
33,4899595
34,950758
35,822531
36,1806290
37,2854712
38,2510090
39,1778240
40,2939469
41,3254162
42,2674245
43,337290
44,1839228
45,941530
46,1095859
47,1176553
48,2852809
49,1099323
50,394585
51,1394736
52,4526202
53,1505254
54,1451406
55,2614956
56,2068163
57,1037670
58,1291585
59,2097638
60,990035
61,3244454
62,1982338
63,2721848
64,2323390
65,1641915
66,1828876
67,1352901
68,616355
69,1501174
70,618427
71,1526585
72,2192862
73,1772327
74,209363
75,1128859
76,1286271
77,1328623
78,1783831
79,1278833
80,2409585
81,656852
82,845054
83,982174
84,2010030
85,1311903
86,6160181
87,4595016
88,1945588
89,1152835
90,703110
91,5187045
92,816748
93,1571570
94,2215880
95,833472
96,1995936
97,1030214
98,2320770
99,1663072
100,1582204
101,1707861
102,331285
103,925967
104,2437906
105,1744090
106,3432123
107,2608355
108,1484281
109,1907181
110,2219871
111,1138002
112,1088775
113,2460788
114,1137231
115,684971
116,1275341
117,1785810
118,1573480
119,9667789
120,1591636
121,488820
122,2196024
123,1671862
124,2528910
125,1788293
126,1171218
127,1500277
128,878351
129,1384756
130,1089270
131,1343003
132,2690763
133,2428717
134,2096738
135,957388
136,1657309
137,1107303
138,1957794
139,2340400
140,1642852
141,1506041
142,1413235
143,779422
144,1295612
145,2557227
146,1549035
147,2092344
148,1309413
149,1375329
150,2015889
151,1198489
152,1666760
153,2546484
154,1584785
155,1754146
156,940014
157,1729580
158,658487
159,1009333
160,1420443
161,3008539
162,2159822
163,2055184
164,3791554
165,1226782
166,83269
167,1336260
168,1453733
169,2975961
170,1290159
171,4630442
172,942336
173,453811
174,3274965
175,811599
176,3289431
177,1533327
178,1443047
179,758288
180,543751
181,1408806
182,2952564
183,303731
184,1702982
185,1210526
186,786592
187,1211647
188,4157331
189,1854551
190,511259
191,1843160
192,986359
193,2069354
194,261658
195,1288454
196,840575
197,8192345
198,1790700
199,310740
200,1362466
201,121695
202,1382444
203,1703751
204,1270660
205,1180980
206,839408
207,156334
208,2675624
209,828253
210,1064477
211,1434588
212,325725
213,1141752
214,2128293
215,2155033
216,2020360
217,1877141
218,298458
219,1283873
220,1503084
221,1393055
222,622893
223,1769051
224,509014
225,1929661
226,1895399
227,1750188
228,862170
229,787762
230,1647161
231,968126
232,1782386
233,2017361
234,953029
235,802893
236,786097
237,4339868
238,868061
239,433441
240,1055952
241,2798731
242,1843740
243,1710162
244,888074
245,1123694
246,1574058
247,173125
248,71011
249,1697476
250,1665940
251,184358
252,1140482
253,1403173
254,1460878
255,1199692
256,1442312
257,1440156
258,1015079
259,1521396
260,1143966
261,1145970
262,1110951
263,1831146
264,1044123
265,2048206
266,832874
267,1748548
268,1853471
269,3340627
270,2034158
271,2278131
272,3785257
273,1554498
274,1213573
275,1167768
276,447448
277,2022397
278,2751659
279,1274405
280,240476
281,1472443
282,911894
283,1075692
284,1296283
285,971227
286,1941163
287,1165938
288,763675
289,1303019
290,1481087
291,3820571
292,962306
293,1942909
294,1415087
295,1712281
296,1852463
297,2181967
298,1433416
299,2059171
300,1989945
301,1859934
302,9732509
303,1535467
304,1578808
305,1739497
306,830744
307,1209274
308,1135415
309,2075546
310,764979
311,1625311
312,501702
313,1539113
314,414827
315,2723581
316,1216766
317,1738179
318,2815632
319,689746
320,1487818
321,1885344
322,1656896
323,1287128
324,1561857
325,1875272
326,728297
