0,425575
1,771207
2,3881868
3,1046461
4,2381695
5,2381905
6,4668719
7,2479948
8,2374859
9,2247553
10,3070207
11,1241714
12,2669455
13,1574188
14,967711
15,1857507
16,1465835
17,243713
18,2811623
19,2557432
20,5187616
21,45441
22,1686860
23,935069
24,164424
25,1318704
26,8188241
27,4233003
28,1961524
29,134435
30,3578431
31,974091
32,1305679
33,10618617
34,1503784
35,1606181
36,2587520
37,5185289
38,4383737
39,2570745
40,5121821
41,6736065
42,4443073
43,637502
44,2780080
45,1417343
46,1752597
47,1887271
48,3850434
49,1568009
50,644760
51,2035937
52,8372775
53,2220581
54,2758248
55,3744866
56,3162488
57,1456547
58,1959608
59,3032132
60,1688906
61,6124596
62,3231000
63,4036263
64,3310045
65,2777300
66,2562750
67,2070594
68,1281114
69,2098855
70,1159674
71,2791796
72,3482064
73,2564405
74,321620
75,1885063
76,1755579
77,2097301
78,3212131
79,1922184
80,3685424
81,978444
82,1394505
83,1472678
84,4274530
85,2048549
86,11738964
87,8390479
88,2636524
89,1268432
90,1292535
91,9413918
92,1260388
93,2096627
94,3125842
95,1753669
96,2632926
97,1700240
98,4006857
99,2332037
100,2122228
101,2982427
102,436852
103,1228072
104,4516601
105,3027402
106,6846962
107,4118117
108,1865750
109,2845948
110,3424414
111,1236760
112,1466836
113,3611351
114,1891967
115,1236099
116,1998047
117,2672087
118,2225512
119,18371307
120,2825755
121,808508
122,3767569
123,2615369
124,3873411
125,2397931
126,1745628
127,2447998
128,1433441
129,2317726
130,1368288
131,1495019
132,4124543
133,4835860
134,3171106
135,1382589
136,2108795
137,1116673
138,3228752
139,3175384
140,3158616
141,2646708
142,2139421
143,1342568
144,1517627
145,3972198
146,2088248
147,2789660
148,1806643
149,2073413
150,3237591
151,2206412
152,2963737
153,3754669
154,2013207
155,2301162
156,1344574
157,2706745
158,1166133
159,1415974
160,2102348
161,5613595
162,3367102
163,3184029
164,6187200
165,2276521
166,151834
167,1887312
168,1963367
169,4453285
170,1734571
171,8510771
172,1358824
173,700946
174,5413446
175,1466418
176,5599624
177,2430321
178,2010024
179,1622801
180,821463
181,1916084
182,4532695
183,522220
184,3060827
185,1846076
186,1212519
187,1685550
188,8329741
189,2790670
190,707762
191,2475240
192,1568561
193,2720937
194,415113
195,1852443
196,1265873
197,15147812
198,2180153
199,615791
200,2110554
201,175848
202,1679987
203,2521978
204,2079401
205,1841590
206,1152863
207,269886
208,3921891
209,1550418
210,1832612
211,2314776
212,526403
213,1633423
214,3119569
215,3251657
216,2924266
217,3057922
218,456382
219,1655271
220,2356540
221,2019928
222,991960
223,3206816
224,917958
225,3070396
226,2491231
227,2626042
228,1120703
229,1220116
230,2422328
231,1593079
232,2474393
233,2654884
234,1278075
235,1336272
236,1294740
237,7770900
238,1485879
239,708912
240,1711146
241,4548081
242,3564644
243,2501455
