110,cost,3471308,2.471308%,5.155665%
111,cov,1320202,0.320202%,0.758746%
112,cpb,1333395,0.333395%,0.298329%
113,crm,3681253,2.681253%,11.043944%
114,csc,1644263,0.644263%,0.336858%
115,csco,1367311,0.367311%,1.906898%
116,csx,2220986,1.220986%,2.901774%
117,ctas,2323115,1.323115%,1.227736%
118,ctl,1966286,0.966286%,1.458479%
119,ctsh,18260305,17.260305%,174.336348%
120,ctxs,3086191,2.086191%,4.752647%
121,cvc,1056281,0.056281%,1.909029%
122,cvh,3516946,2.516946%,6.384216%
123,cvs,2559467,1.559467%,3.180928%
124,cvx,3001952,2.001952%,4.285109%
125,d,2397342,1.397342%,4.638204%
126,dd,1548455,0.548455%,0.641140%
127,de,2494813,1.494813%,2.846690%
128,dell,1477954,0.477954%,0.329779%
129,df,2103511,1.103511%,0.901155%
130,dfs,1737568,0.737568%,0.885501%
131,dg,1472579,0.472579%,1.465260%
132,dgx,4157344,3.157344%,14.330603%
133,dhi,5484617,4.484617%,3.867367%
134,dhr,3143239,2.143239%,7.703818%
135,dis,1647718,0.647718%,1.316765%
136,disca,2304955,1.304955%,5.183648%
137,dlph,1205246,0.205246%,1.632189%
138,dltr,4367684,3.367684%,7.625443%
139,dnb,3247914,2.247914%,8.973444%
140,dnr,3470807,2.470807%,2.706036%
141,do,2590651,1.590651%,1.585639%
142,dov,2132408,1.132408%,2.219346%
143,dow,1328917,0.328917%,0.993049%
144,dps,1436185,0.436185%,0.934918%
145,dri,3435960,2.435960%,6.599501%
146,dte,2012860,1.012860%,3.415042%
147,dtv,2390048,1.390048%,3.042058%
148,duk,1789732,0.789732%,2.073786%
149,dva,2584195,1.584195%,5.232682%
150,dvn,2949737,1.949737%,2.198581%
151,ea,2597775,1.597775%,1.810281%
152,ebay,5181693,4.181693%,22.908742%
153,ecl,3259335,2.259335%,7.132249%
154,ed,1873393,0.873393%,2.272402%
155,efx,2328350,1.328350%,2.530095%
156,eix,1532905,0.532905%,1.739571%
157,el,2467797,1.467797%,5.005958%
158,emc,1700451,0.700451%,3.018967%
159,emn,1634099,0.634099%,3.591389%
160,emr,2114383,1.114383%,2.284717%
161,eog,5893567,4.893567%,15.363593%
162,eqr,3263405,2.263405%,3.736540%
163,eqt,3040726,2.040726%,12.758906%
164,esrx,6376364,5.376364%,33.701264%
165,esv,2608158,1.608158%,1.048165%
166,etfc,354099,-0.645901%,-0.743089%
167,etn,1992198,0.992198%,4.072518%
168,etr,2089164,1.089164%,3.050188%
169,ew,3885773,2.885773%,9.376756%
170,exc,2050139,1.050139%,3.471434%
171,expd,6744790,5.744790%,8.397672%
172,expe,1419462,0.419462%,1.144057%
173,f,925325,-0.074675%,0.415252%
174,fast,4779645,3.779645%,10.557805%
175,fcx,2447063,1.447063%,4.951840%
176,fdo,4731426,3.731426%,5.062437%
177,fdx,2298629,1.298629%,2.740108%
178,fe,1873497,0.873497%,1.784777%
179,ffiv,1688685,0.688685%,16.516125%
180,fhn,1094261,0.094261%,-0.347137%
181,fis,1978631,0.978631%,2.233103%
182,fisv,3553001,2.553001%,5.963727%
183,fitb,968600,-0.031400%,-0.236030%
184,flir,4653558,3.653558%,12.477090%
185,flr,2248624,1.248624%,4.204720%
186,fls,1556865,0.556865%,5.964884%
187,fmc,2054789,1.054789%,6.961357%
188,fosl,7795968,6.795968%,23.372811%
189,frx,2571292,1.571292%,6.098958%
190,fslr,802701,-0.197299%,0.672611%
191,fti,3390091,2.390091%,9.489908%
192,ftr,1438872,0.438872%,0.333201%
193,gas,2443880,1.443880%,3.669375%
194,gci,514676,-0.485324%,-0.381316%
195,gd,1953934,0.953934%,4.438903%
196,ge,1269585,0.269585%,0.524025%
197,gild,13994683,12.994683%,48.594381%
198,gis,2166931,1.166931%,3.540003%
199,glw,744577,-0.255423%,0.380044%
200,gme,2428163,1.428163%,4.379611%
201,gnw,257800,-0.742200%,-0.272444%
202,goog,1877145,0.877145%,7.893308%
203,gpc,2238042,1.238042%,3.237078%
204,gps,2313869,1.313869%,2.377613%
205,grmn,2227683,1.227683%,5.421944%
206,gs,1689191,0.689191%,1.426050%
207,gt,348869,-0.651131%,-0.643562%
208,gww,3528862,2.528862%,5.864509%
209,hal,1994566,0.994566%,1.198150%
210,har,2193246,1.193246%,5.743057%
211,has,1918177,0.918177%,1.962005%
212,hban,1166545,0.166545%,-0.459016%
213,hcbk,1780524,0.780524%,7.231538%
214,hcn,3093765,2.093765%,6.411940%
215,hcp,3195879,2.195879%,5.636724%
216,hd,2940981,1.940981%,4.186745%
217,hes,3000323,2.000323%,3.838126%
218,hig,813374,-0.186626%,-0.069028%
219,hnz,1715158,0.715158%,1.708888%
220,hog,2335112,1.335112%,4.252957%
221,hon,1919084,0.919084%,2.042807%
222,hot,1373815,0.373815%,1.170244%
223,hp,3687876,2.687876%,5.150578%
224,hpq,1300880,0.300880%,0.311881%
225,hrb,2998658,1.998658%,3.290407%
226,hrl,2445507,1.445507%,6.044136%
227,hrs,2469224,1.469224%,2.873395%
228,hsp,1197593,0.197593%,0.444519%
229,hst,1433129,0.433129%,0.775800%
230,hsy,2234851,1.234851%,3.440314%
231,hum,1667494,0.667494%,3.577065%
232,ibm,2384479,1.384479%,3.317867%
233,ice,2914732,1.914732%,3.738846%
234,iff,1366033,0.366033%,1.394096%
235,igt,1660562,0.660562%,2.603793%
236,intc,1418281,0.418281%,0.656285%
237,intu,6076960,5.076960%,8.561393%
238,ip,1327602,0.327602%,0.656882%
239,ipg,1140802,0.140802%,-0.272780%
240,ir,1730080,0.730080%,2.798297%
241,irm,3743262,2.743262%,3.886424%
242,isrg,3703845,2.703845%,20.732135%
243,itw,2335215,1.335215%,2.294701%
244,ivz,1954982,0.954982%,1.611796%
245,jbl,2051118,1.051118%,1.766976%
246,jci,2385141,1.385141%,5.987359%
247,jcp,368593,-0.631407%,-0.683100%
248,jdsu,301542,-0.698458%,-0.628979%
249,jec,3145658,2.145658%,8.586936%
250,jnj,2110122,1.110122%,3.039082%
251,jnpr,493317,-0.506683%,0.195375%
252,joy,3143725,2.143725%,7.018432%
253,jpm,2277237,1.277237%,1.372936%
254,jwn,2779879,1.779879%,4.136218%
255,k,1625923,0.625923%,1.081303%
256,key,2158170,1.158170%,-0.396446%
257,kim,2145945,1.145945%,3.271721%
258,klac,3157691,2.157691%,2.551308%
259,kmb,1861408,0.861408%,2.219619%
260,kmi,1194802,0.194802%,0.288590%
261,kmx,3140846,2.140846%,9.898583%
262,ko,1462361,0.462361%,0.703075%
263,kr,2469518,1.469518%,1.373148%
264,krft,1071108,0.071108%,0.302330%
265,kss,2903406,1.903406%,2.156585%
266,l,1376296,0.376296%,2.029182%
267,leg,2277762,1.277762%,1.491230%
268,len,4731192,3.731192%,2.873302%
269,lh,5079855,4.079855%,21.325081%
270,life,3811507,2.811507%,8.923665%
271,lll,3256757,2.256757%,7.773653%
272,lltc,5408716,4.408716%,2.580349%
273,lly,1882680,0.882680%,0.251075%
274,lm,2267246,1.267246%,1.154050%
275,lmt,1568511,0.568511%,2.562047%
276,lnc,820667,-0.179333%,0.614869%
277,lo,2564029,1.564029%,6.835598%
278,low,3638573,2.638573%,7.827756%
279,lrcx,4022902,3.022902%,3.847019%
280,lsi,738071,-0.261929%,-0.231152%
281,ltd,2705966,1.705966%,9.743443%
282,luk,1526097,0.526097%,3.576048%
283,luv,1632958,0.632958%,0.920168%
284,lyb,1517117,0.517117%,2.306249%
285,m,2049892,1.049892%,1.620078%
286,ma,2923053,1.923053%,15.162600%
287,mar,1937410,0.937410%,1.966028%
288,mas,1139252,0.139252%,0.197738%
289,mat,1850138,0.850138%,0.736208%
290,mcd,2228299,1.228299%,4.581881%
291,mchp,7826112,6.826112%,5.364055%
292,mck,1732348,0.732348%,1.588923%
293,mco,3228454,2.228454%,6.983043%
294,mdlz,1655709,0.655709%,1.178904%
295,mdt,2269647,1.269647%,1.511532%
296,met,2553661,1.553661%,3.170527%
297,mhfi,2757644,1.757644%,3.857433%
298,mjn,1664065,0.664065%,2.225589%
299,mkc,2706593,1.706593%,6.275635%
300,mmc,2692000,1.692000%,1.561397%
301,mmm,2287213,1.287213%,3.177792%
302,mnst,19308324,18.308324%,561.884066%
303,mo,2274771,1.274771%,6.570924%
304,molx,2367209,1.367209%,0.500250%
305,mon,3092323,2.092323%,10.608243%
306,mos,1475479,0.475479%,2.014943%
307,mpc,1315384,0.315384%,0.858564%
308,mrk,1615432,0.615432%,0.647614%
309,mro,2949414,1.949414%,4.213168%
310,ms,2161423,1.161423%,0.392608%
311,msft,1964193,0.964193%,1.696944%
312,msi,1239118,0.239118%,-0.043572%
313,mtb,2335037,1.335037%,2.637621%
314,mu,1511716,0.511716%,0.076615%
315,mur,4078754,3.078754%,6.267129%
316,mwv,1678929,0.678929%,1.243652%
317,myl,3077186,2.077186%,3.292129%
318,nbl,4345161,3.345161%,6.997663%
319,nbr,1592526,0.592526%,-0.008170%
320,ndaq,2127935,1.127935%,2.446382%
321,ne,3659161,2.659161%,1.870917%
322,nee,2231528,1.231528%,4.123762%
323,nem,2152918,1.152918%,0.184245%
324,nflx,3854470,2.854470%,30.144859%
325,nfx,3254218,2.254218%,1.101139%
326,ni,1239628,0.239628%,1.619018%
327,nke,3713145,2.713145%,7.278215%
328,noc,1328403,0.328403%,1.624463%
329,nov,2223367,1.223367%,3.437156%
330,nrg,1690094,0.690094%,1.444232%
331,nsc,2306904,1.306904%,2.413617%
332,ntap,2757756,1.757756%,8.751664%
333,ntrs,2181524,1.181524%,1.162571%
334,nu,2278551,1.278551%,4.777361%
335,nue,3497640,2.497640%,5.104327%
336,nvda,2707051,1.707051%,7.418686%
337,nwl,989374,-0.010626%,-0.017128%
338,nwsa,1000039,0.000039%,0.024632%
339,nyx,959615,-0.040385%,-0.198220%
340,oi,243277,-0.756723%,-0.178690%
341,oke,2339225,1.339225%,8.291144%
342,omc,2049303,1.049303%,2.699869%
343,orcl,3385198,2.385198%,8.175804%
344,orly,7139162,6.139162%,17.871084%
345,oxy,4364771,3.364771%,8.237850%
346,payx,2750425,1.750425%,2.900684%
347,pbct,2049818,1.049818%,2.567447%
348,pbi,1477519,0.477519%,-0.227625%
349,pcar,4197275,3.197275%,8.192096%
350,pcg,1383013,0.383013%,1.327141%
351,pcl,2694108,1.694108%,2.817590%
352,pcln,461208,-0.538792%,0.994181%
353,pcp,2534953,1.534953%,14.062141%
354,pcs,631024,-0.368976%,-0.524380%
355,pdco,3822020,2.822020%,4.800548%
356,peg,2039385,1.039385%,3.380542%
357,pep,2093809,1.093809%,2.195745%
358,petm,2481280,1.481280%,9.840692%
359,pfe,1675889,0.675889%,0.844271%
360,pfg,1456448,0.456448%,1.575535%
361,pg,1819834,0.819834%,1.961707%
362,pgr,2029362,1.029362%,2.407513%
363,ph,2277372,1.277372%,3.338787%
364,phm,2830074,1.830074%,2.200194%
365,pki,888345,-0.111655%,3.490631%
366,pld,2225673,1.225673%,2.197574%
367,pll,2804628,1.804628%,3.727782%
368,pm,1437297,0.437297%,1.119902%
369,pnc,2760554,1.760554%,1.191910%
370,pnr,3174527,2.174527%,3.819410%
371,pnw,1645037,0.645037%,1.814174%
372,pom,1664136,0.664136%,0.877806%
373,ppg,2413468,1.413468%,3.520707%
374,ppl,1949461,0.949461%,3.951317%
375,prgo,3458832,2.458832%,9.304001%
376,pru,1762565,0.762565%,2.445948%
377,psa,4049919,3.049919%,9.187288%
378,psx,1176167,0.176167%,0.781273%
379,pvh,4559446,3.559446%,9.191238%
380,pwr,2271452,1.271452%,2.759869%
381,px,3608801,2.608801%,6.005305%
382,pxd,2173190,1.173190%,5.189382%
383,qcom,4406122,3.406122%,23.607375%
384,qep,1181350,0.181350%,-0.025788%
385,r,1758200,0.758200%,1.592335%
386,rai,2536760,1.536760%,15.248807%
387,rdc,1899877,0.899877%,0.250093%
388,rf,1262164,0.262164%,-0.506459%
389,rhi,2460740,1.460740%,1.280865%
390,rht,796865,-0.203135%,1.278154%
391,rl,3986585,2.986585%,6.933409%
392,rok,2531280,1.531280%,7.994667%
393,rop,3511345,2.511345%,8.942380%
394,rost,4885453,3.885453%,15.713249%
395,rrc,6714405,5.714405%,6.686920%
396,rsg,2692505,1.692505%,1.585862%
397,rtn,1477360,0.477360%,1.258608%
398,s,564751,-0.435249%,-0.635475%
399,sai,1148267,0.148267%,0.066603%
400,sbux,3741013,2.741013%,14.987795%
401,scg,2184547,1.184547%,2.547884%
402,schw,2145123,1.145123%,1.995281%
403,se,1351688,0.351688%,0.643807%
404,see,664614,-0.335386%,0.153681%
405,shw,3012218,2.012218%,7.456343%
406,sial,3139017,2.139017%,4.026238%
407,sjm,2855813,1.855813%,6.948297%
408,slb,2416008,1.416008%,1.728358%
409,slm,2326486,1.326486%,1.276592%
410,sna,1921417,0.921417%,2.425429%
411,sndk,1801011,0.801011%,10.377989%
412,sni,1313751,0.313751%,0.830715%
413,so,2574087,1.574087%,4.801163%
414,spg,3286319,2.286319%,9.517472%
415,spls,4567938,3.567938%,1.380404%
416,srcl,13174773,12.174773%,30.713340%
417,sre,2693914,1.693914%,4.370674%
418,sti,1228655,0.228655%,-0.286039%
419,stj,3212706,2.212706%,6.439576%
420,stt,3565703,2.565703%,1.828136%
421,stx,1028190,0.028190%,3.445218%
422,stz,3780727,2.780727%,6.831814%
423,swk,1657330,0.657330%,1.776883%
424,swn,15650341,14.650341%,23.943704%
425,swy,1358804,0.358804%,-0.068866%
426,syk,3082044,2.082044%,7.299115%
427,symc,3058979,2.058979%,8.751166%
428,syy,2422540,1.422540%,3.371387%
429,t,1955180,0.955180%,0.860584%
430,tap,2394017,1.394017%,3.200893%
431,tdc,1460622,0.460622%,1.556477%
432,te,1396671,0.396671%,0.471642%
433,teg,1946694,0.946694%,3.374535%
434,tel,918974,-0.081026%,0.481333%
435,ter,822028,-0.177972%,0.023057%
436,tgt,3191529,2.191529%,3.945981%
437,thc,449422,-0.550578%,-0.526949%
438,tif,3153903,2.153903%,9.705334%
439,tjx,4222864,3.222864%,13.227667%
440,tmk,1762466,0.762466%,2.464230%
441,tmo,1480050,0.480050%,1.484834%
442,trip,1490884,0.490884%,1.693637%
443,trow,4313548,3.313548%,5.313452%
444,trv,2401311,1.401311%,2.043767%
445,tsn,1097847,0.097847%,0.814102%
446,tso,2094187,1.094187%,6.396469%
447,tss,1252482,0.252482%,1.174890%
448,twc,1612575,0.612575%,1.555072%
449,twx,1713068,0.713068%,5.534042%
450,txn,3332541,2.332541%,3.058754%
451,txt,600485,-0.399515%,0.172873%
452,tyc,1994377,0.994377%,1.511257%
453,unh,3539096,2.539096%,11.370655%
454,unm,920452,-0.079548%,-0.255001%
455,unp,3418320,2.418320%,5.694524%
456,ups,1721374,0.721374%,0.820495%
457,urbn,1105618971,1104.618971%,17.408240%
458,usb,3004674,2.004674%,1.081775%
459,utx,2614768,1.614768%,6.631290%
460,v,1574848,0.574848%,2.128394%
461,var,3986253,2.986253%,23.932046%
462,vfc,2740844,1.740844%,5.472407%
463,viab,1337727,0.337727%,1.073489%
464,vlo,2689454,1.689454%,5.269694%
465,vmc,2158960,1.158960%,0.940554%
466,vno,2578269,1.578269%,2.909703%
467,vrsn,2590277,1.590277%,12.472655%
468,vtr,2404147,1.404147%,10.363161%
469,vz,1944625,0.944625%,1.316092%
470,wag,2395585,1.395585%,2.693929%
471,wat,3388930,2.388930%,9.944277%
472,wdc,2138557,1.138557%,3.177901%
473,wec,2322154,1.322154%,4.159713%
474,wfc,3576803,2.576803%,2.374900%
475,wfm,3440991,2.440991%,8.895883%
476,whr,1107854,0.107854%,2.569302%
477,win,1167264,0.167264%,4.074652%
478,wlp,1924038,0.924038%,3.506302%
479,wm,1425848,0.425848%,0.532304%
480,wmb,1986617,0.986617%,1.267208%
481,wmt,2747601,1.747601%,3.839126%
482,wpo,1446068,0.446068%,0.515925%
483,wpx,1213368,0.213368%,0.040851%
484,wu,1026177,0.026177%,0.150978%
485,wy,1885316,0.885316%,1.389505%
486,wyn,896156,-0.103844%,1.023728%
487,wynn,2434467,1.434467%,16.067053%
488,x,479285,-0.520715%,-0.207836%
489,xel,1405453,0.405453%,1.178581%
490,xl,1351432,0.351432%,-0.247401%
491,xlnx,4947930,3.947930%,5.207684%
492,xom,2600272,1.600272%,3.245005%
493,xray,2776071,1.776071%,3.584808%
494,xrx,589552,-0.410448%,-0.671620%
495,xyl,1066210,0.066210%,0.002834%
496,yhoo,1949979,0.949979%,5.382067%
497,yum,4104293,3.104293%,10.998145%
498,zion,1414693,0.414693%,-0.177633%
499,zmh,1739449,0.739449%,1.941998%
