0,474183
1,381345
2,2312125
3,1000041
4,3293895
5,2087310
6,3644200
7,1856364
8,694569
9,1152531
10,1272779
11,1812815
12,2513841
13,1089562
14,959260
15,1706958
16,1226803
17,93602
18,1676947
19,2034559
20,3604636
21,122110
22,971654
23,950832
24,29773
25,659760
26,3151967
27,3757905
28,1008473
29,98601
30,3622575
31,577557
32,227586
33,2139398
34,1406910
35,1308146
36,2719939
37,2184304
38,2681847
39,2168539
40,1866204
41,2286496
42,1379193
43,384721
44,1300747
45,1671298
46,1562435
47,1031928
48,5631882
49,915801
50,792570
51,1535525
52,7112547
53,3180024
54,2033073
55,4154382
56,3032187
57,1240879
58,2771179
59,2778812
60,944415
61,8864445
62,1350486
63,1729281
64,2671740
65,1603987
66,2432694
67,1534922
68,678542
69,1528870
70,262804
71,544456
72,4135568
73,1421902
74,326058
75,2265417
76,2112760
77,2018497
78,1111669
79,1065544
80,3346204
81,249551
82,1015467
83,1957333
84,446726
85,2473869
86,4779565
87,6417394
88,1261632
89,1127664
90,700503
91,6189777
92,953513
93,2575799
94,3429716
95,423196
96,4071986
97,1019359
98,1307828
99,1387419
100,748535
101,891154
102,513645
103,1619619
104,1070348
105,4377134
106,3031012
107,3340157
108,1291823
109,1780512
110,3214461
111,1005735
112,1549791
113,1891907
114,1506191
115,527666
116,1291125
117,3884451
118,1618298
119,8469024
120,975588
121,462035
122,1076808
123,1404005
124,3264729
125,1734803
126,1471310
127,1954999
128,1507518
129,2399692
130,1310304
131,1373183
132,4370224
133,2752791
134,2505711
135,803746
136,1299829
137,1117075
138,3344374
139,2583428
140,1157483
141,1319701
142,1964870
143,1304335
144,1247180
145,4402430
146,1610563
147,2340214
148,1397336
149,1121690
150,2047976
151,2795918
152,2131740
153,3548737
154,2015147
155,2061842
156,1215620
157,3042208
158,294717
159,1510735
160,1679722
161,1997769
162,1676639
163,1759876
164,7509221
165,1632833
166,180902
167,1402193
168,1996832
169,3053391
170,1237017
171,6711631
172,514289
173,529330
174,6237854
175,1494615
176,3442151
177,2130623
178,1616162
179,607165
180,584076
181,879993
182,4587524
183,603169
184,2417272
185,1346764
186,807890
187,1903734
188,3677885
189,2426851
190,271985
191,3060972
192,1032058
193,2940051
194,154453
195,1045836
196,799041
197,11745923
198,2415249
199,66101
200,2713147
201,58555
202,1737620
203,1786140
204,3092364
205,713074
206,1690500
207,244011
208,3842011
209,773170
210,1273755
211,1320245
212,821169
213,1393259
214,2624016
215,2501632
216,2680924
217,1554501
218,349874
219,1648414
220,2977782
221,2157066
222,602993
223,1871393
224,423129
225,3056354
226,2142807
227,3863509
228,1130290
229,702746
230,2033798
231,1387155
232,2464824
233,2372391
234,1042397
235,1153368
236,951493
237,7221517
238,1634359
239,544057
240,938835
241,3627019
242,2114617
243,2094895
244,1554194
245,1853952
246,1711328
247,297062
248,34912
249,2165125
250,1929308
251,129261
252,657878
253,3827007
254,1580430
255,1829551
256,975499
257,2001343
258,1490204
259,2221194
260,1337174
261,885707
262,1422311
263,1712401
264,1000000
265,5328601
266,893925
267,3316404
268,1575490
269,2355377
270,2629023
271,1883476
272,2311167
273,2422767
274,759741
275,1303333
276,510379
277,2203180
278,7070824
279,731398
280,313437
281,2405021
282,1247902
283,1394275
284,1223871
285,891055
286,1088805
287,1112563
288,761220
289,1141433
290,2091871
291,6656807
292,985354
293,1607294
294,1782351
295,2247358
296,1230805
297,3382873
298,1289422
299,2510915
300,3261460
301,2487993
302,3369388
303,1056207
304,1534468
305,1140430
306,738815
307,1432671
308,1120178
309,1798678
310,971506
311,2104693
312,336264
313,2100693
314,348985
315,2733395
316,1967758
317,2408113
318,3178332
319,648302
320,1130284
321,1485860
322,1676367
323,2897973
324,1053859
325,2214633
326,609191
327,3699937
328,1182097
329,930235
330,1062595
331,2771127
332,535562
333,1515864
334,2853851
335,2657620
336,838847
337,806623
338,1000000
339,636638
340,205993
341,1899723
342,2142068
343,3273212
344,5881599
345,2513823
346,2514428
347,1608982
348,853936
349,2173328
350,682033
351,2567903
352,90138
353,1006689
354,543697
355,2409875
356,2207319
357,2229315
358,4103644
359,1475614
360,796876
361,1729638
362,2343404
363,2464778
364,2107979
365,440243
366,1293852
367,5116381
368,1339172
369,2005362
370,2593305
371,2063916
372,1664675
373,1882143
374,1631701
375,2807194
376,1126646
377,2132097
378,1008848
379,1988278
380,706836
381,3487437
382,1081821
383,1689254
384,1203041
385,1457215
386,1253728
387,1460333
388,880822
389,1506232
390,182829
391,2152853
392,1497616
393,2055363
394,2682168
395,560309
396,5337412
397,802322
398,233946
399,1300753
400,1222664
401,2627683
402,1355843
403,1238701
404,834343
405,3221484
406,4862309
407,3265382
408,1413760
409,1275953
410,2057810
411,1616961
412,1329297
413,2342212
414,1757063
415,1427110
416,5531292
417,2212441
418,851820
419,4035329
420,1610580
421,595839
422,5153134
423,1438176
424,5507203
425,727538
426,2573695
427,3615682
428,3162930
429,1869099
430,2813071
431,1497377
432,1106764
433,1483123
434,948017
435,416366
436,3263380
437,353084
438,2199019
439,3370416
440,1303972
441,1203322
442,1116196
443,3735182
444,3974141
445,915432
446,574586
447,1063172
448,934602
449,1379012
450,759774
451,426076
452,992096
453,2872045
454,942879
455,1992425
456,1947025
457,81452028552
458,3004636
459,1964012
460,960901
461,4270784
462,1970768
463,756538
464,1789755
465,3060287
466,1529100
467,557655
468,971353
469,2224651
470,2133430
471,1991830
472,1817625
473,2501383
474,2981302
475,2602996
476,1265815
477,1180682
478,2505468
479,2033401
480,190067
481,4269965
482,1535663
483,1281351
484,1193315
