0,963362
1,691156
2,3472471
3,1033061
4,2517643
5,1722471
6,2142033
7,2149361
8,1778406
9,2435405
10,2497436
11,1611856
12,1796629
13,1595220
14,992954
15,1410034
16,1375978
17,559244
18,2594277
19,1826812
20,2678934
21,314990
22,1556884
23,1052155
24,325188
25,1212539
26,4140852
27,4028471
28,1623288
29,355562
30,2498486
31,1258903
32,1333181
33,5398773
34,1350697
35,1385958
36,1722562
37,2664905
38,2808479
39,2019615
40,3038581
41,2077212
42,2872586
43,784165
44,2359804
45,1263540
46,1204060
47,1631949
48,3015529
49,1427290
50,1162149
51,1852987
52,3514299
53,1653513
54,1894519
55,2405095
56,1819953
57,1402984
58,1874974
59,2132368
60,1356258
61,4874620
62,1931135
63,3681389
64,2567681
65,1572891
66,1786139
67,1292102
68,1223941
69,1686053
70,921658
71,2303504
72,2640669
73,2413730
74,536793
75,1003817
76,1459957
77,1418154
78,2495964
79,1795265
80,1857039
81,1796003
82,1611493
83,1200335
84,1715422
85,1455473
86,8816573
87,5141344
88,2907020
89,1199296
90,1696896
91,3321785
92,1297538
93,1589697
94,2019991
95,1738340
96,1908568
97,1402791
98,2266121
99,2208902
100,2193250
101,2462565
102,659917
103,1579497
104,3393665
105,2349710
106,4693598
107,4138036
108,1835344
109,2185813
110,2370020
111,1292942
112,1174903
113,2859010
114,1142629
115,1089576
116,1877361
117,1645616
118,1494336
119,9639038
120,2405066
121,1102075
122,2508097
123,1872223
124,2157773
125,1944650
126,1265586
127,1970794
128,1123794
129,1531755
130,1640578
131,1325833
132,2952819
133,2893521
134,2438269
135,1440761
136,1948109
137,1223797
138,3054016
139,2615847
140,2259570
141,1793226
142,1781135
143,1041301
144,1285600
145,2323996
146,1656782
147,1906849
148,1448711
149,2399406
150,2011950
151,1889874
152,3676156
153,2342032
154,1548632
155,1855453
156,1567833
157,1945421
158,1517821
159,1665273
160,1620467
161,3720232
162,2331960
163,2620621
164,4334283
165,1828090
166,496289
167,1858446
168,1801919
169,2795530
170,1770584
171,3414940
172,1301188
173,916425
174,3438311
175,2098221
176,2888474
177,1774622
178,1612759
179,2004242
180,992586
181,1705938
182,2493597
183,1123891
184,4250627
185,1847678
186,1853871
187,2311972
188,4795915
189,2082695
190,861652
191,3104729
192,1132156
193,1902275
194,482449
195,1735384
196,1009486
197,8090641
198,1889127
199,639246
200,1950038
201,387282
202,1814438
203,1787214
204,1627573
205,1816030
206,1617741
207,385136
208,2625257
209,1579156
210,1877384
211,1488382
212,1254837
213,1680477
214,2560843
215,2630382
216,2150654
217,2219092
218,867427
219,1479747
220,1800667
221,1643242
222,1293142
223,2767280
224,1101232
225,2198668
226,2234408
227,1939687
228,1097150
229,1377988
230,1798092
231,1606965
232,1904814
233,2279915
234,1484046
235,1475142
236,1189462
237,3600687
238,1013873
239,1109663
240,1498546
241,2385814
242,2679347
243,1809735
244,1528193
245,1761313
246,1917355
247,407393
248,343818
249,2578982
250,1807845
251,534649
252,2545470
253,1882895
254,2034563
255,1527422
256,1474780
257,1888726
258,2232706
259,1727144
260,1164421
261,2473649
262,1273087
263,1471315
264,1025440
265,1916510
266,1438752
267,1598509
268,2460083
269,3536254
270,3121078
271,2386545
272,2903900
273,1326407
274,1468209
275,1461191
276,937844
277,2234255
278,2618327
279,2332222
280,763133
281,2324465
282,1702096
283,1461970
284,1497111
285,1618731
286,2411413
287,1606222
288,955605
289,1363774
290,1802508
291,4161280
292,1286410
293,2622798
294,1354344
295,1675160
296,1737901
297,2058821
298,1469054
299,2303115
300,1741373
301,1835137
302,13808589
303,2127582
304,1484535
305,2235531
306,1500296
307,1319907
308,1149204
309,2216933
310,1888273
311,1508003
312,1101990
313,1806594
314,1196713
315,2611595
316,1348805
317,2206947
318,2987196
319,1247804
320,1789075
321,2402437
322,2013273
323,1452641
324,2869919
325,1875345
326,1254660
327,2754178
328,1354183
329,1822427
330,1275297
331,1740375
332,2317575
333,1717529
334,1906946
335,2493891
336,2514238
337,889492
338,1004637
339,977051
340,338353
341,2281503
342,1723034
343,2765329
344,4116293
345,3203421
346,2016714
347,1782756
348,990826
349,2702413
350,1372393
351,2135853
352,491742
353,2303618
354,660276
355,2374756
356,1634683
357,1667799
358,2437477
359,1303774
360,1250517
361,1556444
362,1714795
363,2022915
364,1917254
365,1006263
366,2047956
367,2134343
368,1381827
369,2099499
370,2125236
371,1458119
372,1321730
373,1861948
374,1696646
375,2681946
376,1766707
377,3104391
378,1127367
379,2879653
380,1573743
381,2615402
382,1922593
383,3303295
384,1016348
385,1524466
386,2346003
387,1453942
388,1273582
389,1631608
390,789404
391,2783753
392,2319759
393,2760928
394,3231822
395,3521209
396,2128714
397,1507986
398,509569
399,1000951
400,2912000
401,1733058
402,1917259
403,1295821
404,848590
405,2478982
406,2306029
407,2409727
408,1781921
409,2168888
410,1708603
411,1704911
412,1312749
413,2006499
414,2760417
415,2180138
416,6050212
417,2209255
418,1098881
419,2658291
420,2674878
421,1085079
422,2714736
423,1561882
424,7125488
425,954980
426,2550404
427,2495072
428,1909162
429,1394920
430,1956898
431,1364722
432,1222200
433,1567812
434,981370
435,829402
436,2190795
437,442331
438,2642124
439,2956343
440,1544883
441,1470711
442,1438904
443,2816762
444,1833093
445,1167657
446,1569757
447,1207667
448,1533943
449,1610232
450,2173905
451,647549
452,1584640
453,2848145
454,900448
455,2389613
456,1390847
457,724744392
458,1887558
459,2336608
460,1450843
461,3709306
462,2207497
463,1262078
464,2121074
465,1512670
466,2124800
467,2774659
468,2373785
469,1514160
470,1727233
471,2361606
472,2007899
473,1920163
474,2433773
475,2210986
476,1224607
477,1851741
478,1696718
479,1064331
480,1051814
481,2018695
482,1186479
483,1098092
484,1047202
485,1471094
486,872348
487,2285657
488,555901
489,1278468
490,1374199
491,2971833
492,1965670
493,2063595
494,509123
495,1017205
496,1576866
497,2915356
498,1282386
499,1532229
